countryCode,leagueCode,name,shortName,city,primaryColor,formation,tactic,rating,developmentPower,youthPower,sponsorPower
FRA,FRA1,FCメス,メス,メス,#7a003c,4-2-3-1,バランス,62,100,140,82
FRA,FRA1,FCロリアン,ロリアン,ロリアン,#f58220,4-3-3,ポゼッション,87,160,120,166
FRA,FRA1,クレルモン・フット,クレルモン,クレルモンフェラン,#c8102e,4-3-3,ポゼッション,76,160,160,98
FRA,FRA1,トロワAC,トロワ,トロワ,#005baa,4-3-3,ポゼッション,86,160,140,115
FRA,FRA1,グルノーブル・フット38,グルノーブル,グルノーブル,#005baa,4-2-3-1,バランス,58,100,100,64
FRA,FRA1,レッドスターFC,レッドスター,サン＝トゥアン,#00843d,4-3-3,ハイプレス,64,120,120,66
FRA,FRA2,FCナント,ナント,ナント,#ffdd00,4-4-2,バランス,59,100,120,45
FRA,FRA2,トゥールーズFC,トゥールーズ,トゥールーズ,#5f249f,4-3-3,ポゼッション,58,120,120,116
FRA,FRA2,アンジェSCO,アンジェ,アンジェ,#111111,4-2-3-1,堅守速攻,41,40,60,98
FRA,FRA2,ル・アーヴルAC,ル・アーヴル,ル・アーヴル,#003b79,4-4-2,堅守速攻,58,80,120,111
FRA,FRA2,モンペリエHSC,モンペリエ,モンペリエ,#f47b20,4-2-3-1,バランス,51,120,80,30
FRA,FRA2,ASサンテティエンヌ,サンテティエンヌ,サンテティエンヌ,#009639,4-2-3-1,バランス,69,160,160,126
FRA,FRA2,パリFC,パリFC,パリ,#003b79,4-2-3-1,バランス,62,100,120,94
FRA,FRA2,SMカーン,カーン,カーン,#004b93,4-4-2,堅守速攻,39,80,80,31
FRA,FRA2,SCバスティア,バスティア,バスティア,#0050a4,4-2-3-1,堅守速攻,58,60,60,34
FRA,FRA2,EAギャンガン,ギャンガン,ギャンガン,#d71920,4-4-2,バランス,63,100,80,81
FRA,FRA2,アミアンSC,アミアン,アミアン,#111111,4-2-3-1,堅守速攻,55,120,100,29
FRA,FRA2,スタッド・ラヴァル,ラヴァル,ラヴァル,#f58220,4-4-2,堅守速攻,54,80,80,75
FRA,FRA2,FCアヌシー,アヌシー,アヌシー,#d71920,4-2-3-1,バランス,40,60,40,34
FRA,FRA2,ACアジャクシオ,アジャクシオ,アジャクシオ,#d71920,4-4-2,堅守速攻,44,80,80,27
FRA,FRA2,USLダンケルク,ダンケルク,ダンケルク,#003b79,4-3-3,ハイプレス,45,80,60,29
FRA,FRA2,ロデーズAF,ロデーズ,ロデーズ,#d71920,4-4-2,堅守速攻,51,100,60,38
FRA,FRA2,ポーFC,ポー,ポー,#ffdd00,4-2-3-1,バランス,44,60,40,22
FRA,FRA2,FCマルティーグ,マルティーグ,マルティーグ,#d71920,4-4-2,堅守速攻,30,10,20,15
GER,BL,アウクスブルク,アウクスブルク,アウクスブルク,#ba3733,4-2-3-1,堅守速攻,73,120,100,134
GER,BL,バイヤー・レヴァークーゼン,レヴァークーゼン,レヴァークーゼン,#e32221,3-4-2-1,ポゼッション,93,160,120,203
GER,BL,ボルシア・ドルトムント,ドルトムント,ドルトムント,#fde100,4-2-3-1,ハイプレス,87,140,160,249
GER,BL,アイントラハト・フランクフルト,フランクフルト,フランクフルト,#e1000f,3-4-2-1,ハイプレス,74,120,100,176
GER,BL,バイエルン・ミュンヘン,バイエルン,ミュンヘン,#dc052d,4-2-3-1,ポゼッション,91,140,160,272
GER,BL,フライブルク,フライブルク,フライブルク,#000000,3-4-2-1,ハイプレス,92,140,120,153
GER,BL,ホッフェンハイム,ホッフェンハイム,ジンスハイム,#005bac,3-4-2-1,サイド攻撃,95,140,120,166
GER,BL,ケルン,ケルン,ケルン,#ed1c24,4-2-3-1,ハイプレス,69,120,100,100
GER,BL,マインツ,マインツ,マインツ,#c8102e,3-4-2-1,ハイプレス,70,160,120,130
GER,BL,RBライプツィヒ,RBライプツィヒ,ライプツィヒ,#dd013f,4-2-2-2,ハイプレス,101,160,160,207
GER,BL,シュトゥットガルト,シュトゥットガルト,シュトゥットガルト,#e32221,4-2-3-1,ポゼッション,79,160,120,138
GER,BL,ヴェルダー・ブレーメン,ブレーメン,ブレーメン,#1d9053,3-5-2,サイド攻撃,60,160,100,48
GER,BL,ヴォルフスブルク,ヴォルフスブルク,ヴォルフスブルク,#65b32e,4-2-3-1,バランス,80,120,120,173
GER,BL,ハンブルガーSV,ハンブルク,ハンブルク,#005aaa,4-3-3,ポゼッション,78,160,100,134
GER,BL,ヘルタ・ベルリン,ヘルタ,ベルリン,#005aaa,4-2-3-1,ポゼッション,68,160,120,100
GER,BL,カイザースラウテルン,カイザースラウテルン,カイザースラウテルン,#d71920,4-2-3-1,堅守速攻,64,120,80,120
GER,BL,カールスルーエ,カールスルーエ,カールスルーエ,#005aaa,4-2-3-1,サイド攻撃,62,120,100,90
GER,BL,シャルケ04,シャルケ,ゲルゼンキルヒェン,#004b93,4-2-3-1,サイド攻撃,72,160,160,31
GER,BL2,ボーフム,ボーフム,ボーフム,#005ca9,4-2-3-1,堅守速攻,48,100,100,78
GER,BL2,ボルシアMG,ボルシアMG,メンヒェングラートバッハ,#000000,4-2-3-1,バランス,65,120,100,148
GER,BL2,ダルムシュタット,ダルムシュタット,ダルムシュタット,#005bac,3-5-2,堅守速攻,53,80,60,108
GER,BL2,ハイデンハイム,ハイデンハイム,ハイデンハイム,#005bac,4-2-3-1,堅守速攻,44,80,60,60
GER,BL2,ウニオン・ベルリン,ウニオン,ベルリン,#e30613,3-5-2,堅守速攻,42,100,60,17
GER,BL2,ブラウンシュヴァイク,ブラウンシュヴァイク,ブラウンシュヴァイク,#f8d000,4-2-3-1,堅守速攻,47,80,60,30
GER,BL2,エルフェルスベルク,エルフェルスベルク,シュピーゼン＝エルフェルスベルク,#000000,4-3-3,ハイプレス,32,60,20,41
GER,BL2,フォルトゥナ・デュッセルドルフ,デュッセルドルフ,デュッセルドルフ,#e30613,4-2-3-1,サイド攻撃,51,100,80,30
GER,BL2,グロイター・フュルト,フュルト,フュルト,#00843d,3-4-2-1,バランス,57,120,80,30
GER,BL2,ハノーファー96,ハノーファー,ハノーファー,#00843d,4-2-3-1,バランス,54,120,100,90
GER,BL2,ハンザ・ロストック,ロストック,ロストック,#005aaa,4-2-3-1,堅守速攻,61,120,80,30
GER,BL2,ホルシュタイン・キール,キール,キール,#005aaa,3-4-2-1,バランス,53,80,60,78
GER,BL2,マクデブルク,マクデブルク,マクデブルク,#005aaa,4-3-3,ポゼッション,48,80,60,60
GER,BL2,ニュルンベルク,ニュルンベルク,ニュルンベルク,#8b0000,4-2-3-1,バランス,62,120,100,13
GER,BL2,オスナブリュック,オスナブリュック,オスナブリュック,#6f2c91,4-4-2,堅守速攻,45,80,60,60
GER,BL2,パーダーボルン,パーダーボルン,パーダーボルン,#005aaa,4-2-3-1,サイド攻撃,54,100,60,60
GER,BL2,ザンクトパウリ,ザンクトパウリ,ハンブルク,#7a4a2b,3-4-2-1,ハイプレス,56,100,80,78
GER,BL2,ヴェーエン・ヴィースバーデン,ヴィースバーデン,ヴィースバーデン,#d71920,3-4-2-1,堅守速攻,47,80,40,35
GRE,GRE1,オリンピアコス,オリンピアコス,ピレウス,#1565c0,4-3-3,バランス,68,160,120,156
GRE,GRE1,パナシナイコス,パナシナイコス,アテネ,#1565c0,4-2-3-1,ポゼッション,60,160,120,138
GRE,GRE1,AEKアテネ,AEK,アテネ,#1565c0,4-4-2,堅守速攻,62,160,120,145
GRE,GRE1,PAOK,PAOK,テッサロニキ,#1565c0,3-5-2,ハイプレス,74,160,120,138
GRE,GRE1,アリス,アリス,テッサロニキ,#1565c0,4-3-3,バランス,51,120,100,100
GRE,GRE1,アステラス・トリポリス,アステラス,トリポリ,#1565c0,4-2-3-1,ポゼッション,40,100,80,60
GRE,GRE1,OFIクレタ,OFI,イラクリオン,#1565c0,4-4-2,堅守速攻,40,100,80,60
GRE,GRE1,アトロミトス,アトロミトス,アテネ,#1565c0,3-5-2,ハイプレス,39,80,80,30
GRE,GRE1,パネトリコス,パネトリコス,アグリニオ,#1565c0,4-3-3,バランス,34,60,60,20
GRE,GRE1,PASヤニナ,PASヤニナ,ヨアニナ,#1565c0,4-2-3-1,ポゼッション,42,80,60,20
GRE,GRE1,ラミア,ラミア,ラミア,#1565c0,4-4-2,堅守速攻,37,60,60,15
GRE,GRE1,ヴォロスNFC,ヴォロス,ヴォロス,#1565c0,3-5-2,ハイプレス,41,80,60,30
GRE,GRE1,キフィシア,キフィシア,キフィシア,#1565c0,4-3-3,バランス,40,60,60,20
GRE,GRE1,パンセライコス,パンセライコス,セレス,#1565c0,4-2-3-1,ポゼッション,32,60,60,21
ITA,SA,アタランタ,アタランタ,ベルガモ,#0057b8,3-4-2-1,ハイプレス,93,160,160,173
ITA,SA,ボローニャ,ボローニャ,ボローニャ,#d71920,4-2-3-1,バランス,93,160,120,160
ITA,SA,カリアリ,カリアリ,カリアリ,#a71930,4-4-2,堅守速攻,80,120,100,130
ITA,SA,エンポリ,エンポリ,エンポリ,#005baa,4-3-1-2,バランス,67,80,120,138
ITA,SA,フィオレンティーナ,フィオレンティーナ,フィレンツェ,#5526b9,4-2-3-1,ポゼッション,105,180,160,170
ITA,SA,ジェノア,ジェノア,ジェノヴァ,#a71930,3-5-2,堅守速攻,77,160,120,148
ITA,SA,エラス・ヴェローナ,ヴェローナ,ヴェローナ,#ffd100,3-4-2-1,堅守速攻,64,100,100,126
ITA,SA,インテル,インテル,ミラノ,#0057b8,3-5-2,バランス,89,140,160,191
ITA,SA,ユヴェントス,ユヴェントス,トリノ,#000000,3-5-2,堅守速攻,94,140,120,249
ITA,SA,ラツィオ,ラツィオ,ローマ,#87ceeb,4-3-3,ポゼッション,87,140,160,183
ITA,SA,ミラン,ミラン,ミラノ,#fb090b,4-2-3-1,ハイプレス,85,140,160,196
ITA,SA,ナポリ,ナポリ,ナポリ,#12a0d7,4-3-3,ポゼッション,103,160,100,190
ITA,SA,ローマ,ローマ,ローマ,#8e1f2f,3-4-2-1,堅守速攻,101,140,160,178
ITA,SA,サッスオーロ,サッスオーロ,サッスオーロ,#00a651,4-2-3-1,ポゼッション,62,100,160,151
ITA,SA,トリノ,トリノ,トリノ,#7a263a,3-4-2-1,堅守速攻,74,120,120,156
ITA,SA,ブレシア,ブレシア,ブレシア,#0057b8,4-3-1-2,バランス,60,120,100,108
ITA,SA,コゼンツァ,コゼンツァ,コゼンツァ,#003b79,4-2-3-1,堅守速攻,59,100,60,60
ITA,SA,クレモネーゼ,クレモネーゼ,クレモナ,#a71930,3-5-2,バランス,85,160,80,130
ITA,SA,パルマ,パルマ,パルマ,#ffcc00,4-2-3-1,サイド攻撃,80,160,100,141
ITA,SA,サンプドリア,サンプドリア,ジェノヴァ,#005bac,4-3-3,ポゼッション,78,140,100,130
ITA,SB,フロジノーネ,フロジノーネ,フロジノーネ,#ffdd00,4-3-3,サイド攻撃,54,100,100,120
ITA,SB,レッチェ,レッチェ,レッチェ,#e30613,4-3-3,サイド攻撃,61,120,100,141
ITA,SB,モンツァ,モンツァ,モンツァ,#ed1c24,3-4-2-1,バランス,48,80,60,148
ITA,SB,サレルニターナ,サレルニターナ,サレルノ,#7a263a,3-5-2,堅守速攻,59,100,80,145
ITA,SB,ウディネーゼ,ウディネーゼ,ウディネ,#000000,3-5-2,サイド攻撃,56,120,100,145
ITA,SB,アスコリ,アスコリ,アスコリ・ピチェーノ,#000000,4-3-1-2,バランス,49,100,60,78
ITA,SB,バーリ,バーリ,バーリ,#e30613,4-3-3,サイド攻撃,54,80,80,100
ITA,SB,カタンザーロ,カタンザーロ,カタンザーロ,#f7d000,4-4-2,バランス,40,100,60,60
ITA,SB,チッタデッラ,チッタデッラ,チッタデッラ,#8b0000,4-3-1-2,堅守速攻,41,60,60,78
ITA,SB,コモ,コモ,コモ,#004b93,4-2-3-1,ポゼッション,59,80,80,126
ITA,SB,フェラルピサロ,フェラルピサロ,サロ,#006747,4-3-3,堅守速攻,35,40,60,23
ITA,SB,レッコ,レッコ,レッコ,#005bac,4-4-2,堅守速攻,32,40,40,30
ITA,SB,モデナ,モデナ,モデナ,#f8d000,4-3-1-2,バランス,41,60,60,60
ITA,SB,パレルモ,パレルモ,パレルモ,#f5a3b7,4-2-3-1,ポゼッション,64,120,80,90
ITA,SB,ピサ,ピサ,ピサ,#003b79,4-3-1-2,バランス,41,80,60,100
ITA,SB,レッジャーナ,レッジャーナ,レッジョ・エミリア,#8b0000,4-3-3,堅守速攻,48,80,60,60
ITA,SB,スペツィア,スペツィア,ラ・スペツィア,#000000,3-5-2,堅守速攻,53,80,100,134
ITA,SB,ズュートティロール,ズュートティロール,ボルツァーノ,#d71920,4-4-2,堅守速攻,59,120,60,60
ITA,SB,テルナーナ,テルナーナ,テルニ,#00843d,3-5-2,バランス,45,100,60,60
ITA,SB,ヴェネツィア,ヴェネツィア,ヴェネツィア,#f36c21,4-3-3,ポゼッション,44,80,60,90
NED,NED1,アヤックス,アヤックス,アムステルダム,#d71920,4-3-3,バランス,94,140,160,226
NED,NED1,アルメレ・シティ,アルメレ,アルメレ,#d71920,4-2-3-1,ポゼッション,59,80,80,90
NED,NED1,AZ,AZ,アルクマール,#d71920,4-4-2,堅守速攻,77,140,140,164
NED,NED1,エクセルシオール,エクセルシオール,ロッテルダム,#d71920,3-5-2,ハイプレス,48,80,80,30
NED,NED1,FCユトレヒト,ユトレヒト,ユトレヒト,#d71920,4-2-3-1,ポゼッション,83,160,120,145
NED,NED1,FCフォレンダム,フォレンダム,フォレンダム,#d71920,4-4-2,堅守速攻,53,80,100,60
NED,NED1,フェイエノールト,フェイエノールト,ロッテルダム,#d71920,3-5-2,ハイプレス,87,160,160,160
NED,NED1,フォルトゥナ・シッタート,シッタート,シッタート,#d71920,4-3-3,バランス,62,80,80,78
NED,NED1,NECナイメヘン,NEC,ナイメヘン,#d71920,3-5-2,ハイプレス,59,100,100,90
NED,NED1,PECズウォレ,ズウォレ,ズウォレ,#d71920,4-3-3,バランス,53,100,100,60
NED,NED1,PSV,PSV,アイントホーフェン,#d71920,4-2-3-1,ポゼッション,81,140,160,205
NED,NED1,ヘーレンフェーン,ヘーレンフェーン,ヘーレンフェーン,#d71920,3-5-2,ハイプレス,63,100,100,100
NED,NED1,フィテッセ,フィテッセ,アーネム,#d71920,4-2-3-1,ポゼッション,72,140,120,126
NED,NED1,FCアイントホーフェン,FCアイントホーフェン,アイントホーフェン,#d71920,4-4-2,堅守速攻,46,80,60,25
NED,NED1,FCフローニンゲン,フローニンゲン,フローニンゲン,#d71920,4-3-3,バランス,70,160,120,100
NED,NED1,ローダJC,ローダJC,ケルクラーデ,#d71920,4-3-3,バランス,61,100,80,30
NED,NED1,VVVフェンロ,VVV,フェンロ,#d71920,4-3-3,バランス,60,100,100,78
NED,NED1,ヴィレムII,ヴィレムII,ティルブルフ,#d71920,4-2-3-1,ポゼッション,58,120,120,78
NED,NED2,FCトゥウェンテ,トゥウェンテ,エンスヘデ,#d71920,4-3-3,バランス,54,120,100,134
NED,NED2,ゴー・アヘッド・イーグルス,GAイーグルス,デーフェンテル,#d71920,4-2-3-1,ポゼッション,43,60,80,78
NED,NED2,ヘラクレス・アルメロ,ヘラクレス,アルメロ,#d71920,4-4-2,堅守速攻,41,100,10,60
NED,NED2,RKCワールワイク,RKC,ワールワイク,#d71920,4-4-2,堅守速攻,38,80,80,30
NED,NED2,スパルタ・ロッテルダム,スパルタ,ロッテルダム,#d71920,4-3-3,バランス,49,100,100,78
NED,NED2,ADOデン・ハーグ,ADO,デン・ハーグ,#d71920,4-4-2,堅守速攻,42,100,100,41
NED,NED2,デ・フラーフスハップ,デ・フラーフスハップ,ドゥーティンヘム,#d71920,3-5-2,ハイプレス,44,80,80,90
NED,NED2,FCデン・ボス,デン・ボス,デン・ボス,#d71920,4-3-3,バランス,33,60,60,29
NED,NED2,FCドルトレヒト,ドルトレヒト,ドルトレヒト,#d71920,4-2-3-1,ポゼッション,35,60,60,13
NED,NED2,FCエメン,エメン,エメン,#d71920,3-5-2,ハイプレス,35,60,60,30
NED,NED2,ヘルモント・スポルト,ヘルモント,ヘルモント,#d71920,4-2-3-1,ポゼッション,32,60,10,33
NED,NED2,MVVマーストリヒト,MVV,マーストリヒト,#d71920,4-4-2,堅守速攻,41,60,60,24
NED,NED2,NACブレダ,NAC,ブレダ,#d71920,3-5-2,ハイプレス,60,120,80,60
NED,NED2,SCカンブール,カンブール,レーワルデン,#d71920,4-2-3-1,ポゼッション,43,80,60,60
NED,NED2,テルスター,テルスター,フェルセン,#d71920,4-4-2,堅守速攻,33,60,60,24
NED,NED2,TOPオス,TOPオス,オス,#d71920,3-5-2,ハイプレス,37,60,10,20
NOR,NOR1,ボデ/グリムト,ボデ/グリムト,ボデ,#d71920,4-3-3,バランス,65,160,120,156
NOR,NOR1,モルデ,モルデ,モルデ,#d71920,4-2-3-1,ポゼッション,70,160,120,130
NOR,NOR1,ローゼンボリ,ローゼンボリ,トロンハイム,#d71920,4-4-2,堅守速攻,57,120,120,120
NOR,NOR1,ブラン,ブラン,ベルゲン,#d71920,3-5-2,ハイプレス,50,120,100,100
NOR,NOR1,ヴァイキング,ヴァイキング,スタヴァンゲル,#d71920,4-3-3,バランス,43,100,100,90
NOR,NOR1,リレストロム,リレストロム,リレストロム,#d71920,4-2-3-1,ポゼッション,46,100,80,78
NOR,NOR1,オッド,オッド,シーエン,#d71920,4-4-2,堅守速攻,41,80,80,30
NOR,NOR1,サルプスボルグ08,サルプスボルグ,サルプスボルグ,#d71920,3-5-2,ハイプレス,46,80,80,60
NOR,NOR1,ストレームスゴトセト,ストレームスゴトセト,ドランメン,#d71920,4-3-3,バランス,40,80,80,30
NOR,NOR1,トロムソ,トロムソ,トロムソ,#d71920,4-2-3-1,ポゼッション,44,100,80,60
NOR,NOR1,ハムカム,ハムカム,ハーマル,#d71920,4-4-2,堅守速攻,33,60,60,15
NOR,NOR1,ハウゲスン,ハウゲスン,ハウゲスン,#d71920,3-5-2,ハイプレス,32,80,60,20
NOR,NOR1,サンデフィヨルド,サンデフィヨルド,サンデフィヨルド,#d71920,4-3-3,バランス,36,60,60,15
NOR,NOR1,スターベク,スターベク,ベールム,#d71920,4-2-3-1,ポゼッション,43,100,100,30
NOR,NOR1,オーレスン,オーレスン,オーレスン,#d71920,4-4-2,堅守速攻,38,60,60,21
NOR,NOR1,ヴォレレンガ,ヴォレレンガ,オスロ,#d71920,3-5-2,ハイプレス,51,120,120,78
POL,POL1,レギア・ワルシャワ,レギア,ワルシャワ,#d71920,4-4-2,堅守速攻,58,120,120,126
POL,POL1,ラクフ・チェンストホヴァ,ラクフ,チェンストホヴァ,#d71920,3-5-2,ハイプレス,66,160,120,120
POL,POL1,レフ・ポズナン,レフ,ポズナン,#d71920,4-3-3,バランス,56,120,120,120
POL,POL1,ポゴニ・シュチェチン,ポゴニ,シュチェチン,#d71920,4-2-3-1,ポゼッション,47,100,100,90
POL,POL1,ヤギエロニア・ビャウィストク,ヤギエロニア,ビャウィストク,#d71920,4-4-2,堅守速攻,41,100,80,78
POL,POL1,グールニク・ザブジェ,グールニク,ザブジェ,#d71920,3-5-2,ハイプレス,41,80,80,60
POL,POL1,ヴィジェフ・ウッチ,ヴィジェフ,ウッチ,#d71920,4-3-3,バランス,41,100,80,60
POL,POL1,ヴィスワ・プウォツク,ヴィスワP,プウォツク,#d71920,4-2-3-1,ポゼッション,40,80,60,30
POL,POL1,シロンスク・ヴロツワフ,シロンスク,ヴロツワフ,#d71920,4-4-2,堅守速攻,43,80,80,60
POL,POL1,クラコヴィア,クラコヴィア,クラクフ,#d71920,3-5-2,ハイプレス,44,80,80,30
POL,POL1,ピアスト・グリヴィツェ,ピアスト,グリヴィツェ,#d71920,4-3-3,バランス,38,80,80,30
POL,POL1,ラドミャク・ラドム,ラドミャク,ラドム,#d71920,4-2-3-1,ポゼッション,39,60,60,20
POL,POL1,スタル・ミェレツ,スタル,ミェレツ,#d71920,4-4-2,堅守速攻,34,60,60,15
POL,POL1,ザグウェンビェ・ルビン,ザグウェンビェ,ルビン,#d71920,3-5-2,ハイプレス,45,100,100,30
POL,POL1,ルフ・ホジュフ,ルフ,ホジュフ,#d71920,4-3-3,バランス,51,80,60,21
POL,POL1,コロナ・キェルツェ,コロナ,キェルツェ,#d71920,4-2-3-1,ポゼッション,34,60,60,21
POL,POL1,プシュチャ・ニエポウォミツェ,プシュチャ,ニエポウォミツェ,#d71920,4-4-2,堅守速攻,37,60,60,19
POL,POL1,ŁKSウッチ,ŁKS,ウッチ,#d71920,3-5-2,ハイプレス,36,80,60,20
POR,POR1,ボアヴィスタ,ボアヴィスタ,ポルト,#d71920,3-5-2,ハイプレス,45,120,100,49
POR,POR1,デスポルティーヴォ・シャヴェス,シャヴェス,シャヴェス,#d71920,4-4-2,堅守速攻,59,100,80,60
POR,POR1,エストリル・プライア,エストリル,エストリル,#d71920,3-5-2,ハイプレス,55,100,100,78
POR,POR1,ファマリカン,ファマリカン,ファマリカン,#d71920,4-3-3,バランス,56,100,100,78
POR,POR1,FCポルト,ポルト,ポルト,#d71920,4-2-3-1,ポゼッション,72,160,160,126
POR,POR1,ベンフィカ,ベンフィカ,リスボン,#d71920,4-4-2,堅守速攻,93,200,140,201
POR,POR1,ブラガ,ブラガ,ブラガ,#d71920,3-5-2,ハイプレス,71,140,160,141
POR,POR1,ファレンセ,ファレンセ,ファロ,#d71920,4-3-3,バランス,62,100,60,23
POR,POR1,スポルティングCP,スポルティング,リスボン,#d71920,4-2-3-1,ポゼッション,89,200,140,153
POR,POR1,ヴィトーリア・ギマランイス,ギマランイス,ギマランイス,#d71920,4-4-2,堅守速攻,57,160,120,90
POR,POR1,アカデミコ・ヴィゼウ,ヴィゼウ,ヴィゼウ,#d71920,4-3-3,バランス,56,100,60,90
POR,POR1,AVS,AVS,ヴィラ・ダス・アヴェス,#d71920,4-2-3-1,ポゼッション,55,100,80,17
POR,POR1,ベレネンセス,ベレネンセス,リスボン,#d71920,4-4-2,堅守速攻,46,120,120,36
POR,POR1,フェイレンセ,フェイレンセ,サンタ・マリア・ダ・フェイラ,#d71920,4-2-3-1,ポゼッション,65,160,100,17
POR,POR1,ナシオナル・マデイラ,ナシオナル,フンシャル,#d71920,4-4-2,堅守速攻,66,120,100,30
POR,POR1,パソス・デ・フェレイラ,パソス,パソス・デ・フェレイラ,#d71920,3-5-2,ハイプレス,53,120,100,60
POR,POR1,トンデラ,トンデラ,トンデラ,#d71920,3-5-2,ハイプレス,53,100,100,21
POR,POR1,トレエンセ,トレエンセ,トーレス・ヴェドラス,#d71920,4-3-3,バランス,57,100,80,24
POR,POR2,アロウカ,アロウカ,アロウカ,#d71920,4-4-2,堅守速攻,45,100,60,20
POR,POR2,カーザ・ピア,カーザ・ピア,リスボン,#d71920,4-3-3,バランス,44,60,80,19
POR,POR2,エストレラ・アマドーラ,エストレラ,アマドーラ,#d71920,4-2-3-1,ポゼッション,38,60,80,27
POR,POR2,ジル・ヴィセンテ,ジル・ヴィセンテ,バルセロス,#d71920,4-4-2,堅守速攻,49,100,80,30
POR,POR2,モレイレンセ,モレイレンセ,モレイラ・デ・コネゴス,#d71920,3-5-2,ハイプレス,42,100,80,30
POR,POR2,ポルティモネンセ,ポルティモネンセ,ポルティマン,#d71920,4-3-3,バランス,51,100,80,60
POR,POR2,リオ・アヴェ,リオ・アヴェ,ヴィラ・ド・コンデ,#d71920,4-2-3-1,ポゼッション,39,100,100,15
POR,POR2,ヴィゼラ,ヴィゼラ,ヴィゼラ,#d71920,3-5-2,ハイプレス,59,120,100,28
POR,POR2,マリティモ,マリティモ,フンシャル,#d71920,3-5-2,ハイプレス,53,120,100,60
POR,POR2,FCポルトB,ポルトB,ポルト,#d71920,4-3-3,バランス,29,10,10,26
POR,POR2,ヴィラヴェルデンセ,ヴィラヴェルデンセ,ヴィラ・ヴェルデ,#d71920,4-4-2,堅守速攻,44,80,60,34
POR,POR2,レイリア,レイリア,レイリア,#d71920,3-5-2,ハイプレス,54,120,80,26
POR,POR2,レイションイス,レイションイス,マトジニョス,#d71920,4-3-3,バランス,40,100,80,30
POR,POR2,マフラ,マフラ,マフラ,#d71920,4-2-3-1,ポゼッション,40,80,80,30
POR,POR2,ペナフィエル,ペナフィエル,ペナフィエル,#d71920,4-3-3,バランス,37,100,80,12
POR,POR2,サンタ・クララ,サンタ・クララ,ポンタ・デルガダ,#d71920,4-2-3-1,ポゼッション,42,80,60,60
POR,POR2,ベンフィカB,ベンフィカB,リスボン,#d71920,4-4-2,堅守速攻,27,10,10,30
POR,POR2,オリヴェイレンセ,オリヴェイレンセ,オリヴェイラ・デ・アゼメイス,#d71920,4-2-3-1,ポゼッション,38,80,60,28
ROU,ROU1,CFRクルジュ,CFRクルジュ,クルジュ＝ナポカ,#7a003c,4-3-3,堅守速攻,51,120,60,128
ROU,ROU1,FCSB,FCSB,ブカレスト,#d71920,4-2-3-1,ハイプレス,49,120,80,118
ROU,ROU1,ラピド・ブカレスト,ラピド,ブカレスト,#7a003c,4-3-3,バランス,44,120,40,70
ROU,ROU1,ウニヴェルシタテア・クラヨーヴァ,Uクラヨーヴァ,クラヨーヴァ,#005baa,4-2-3-1,ポゼッション,55,120,100,141
ROU,ROU1,ファルル・コンスタンツァ,ファルル,コンスタンツァ,#005baa,4-3-3,ハイプレス,54,120,180,108
ROU,ROU1,セプシOSK,セプシ,スフントゥ・ゲオルゲ,#d71920,4-4-2,堅守速攻,45,120,100,88
ROU,ROU1,ウニヴェルシタテア・クルジュ,Uクルジュ,クルジュ＝ナポカ,#111111,4-2-3-1,バランス,36,80,20,30
ROU,ROU1,ペトロルル・プロイェシュティ,ペトロルル,プロイェシュティ,#f4c542,4-4-2,堅守速攻,33,40,60,78
ROU,ROU1,ヘルマンシュタット,ヘルマンシュタット,シビウ,#d71920,4-3-3,バランス,47,60,80,73
ROU,ROU1,UTAアラド,UTAアラド,アラド,#d71920,4-2-3-1,堅守速攻,33,60,60,78
ROU,ROU1,オツェルル・ガラツィ,オツェルル,ガラツィ,#d71920,4-4-2,堅守速攻,32,40,40,42
ROU,ROU1,FCヴォルンタリ,ヴォルンタリ,ヴォルンタリ,#7a003c,4-3-3,バランス,38,100,80,78
ROU,ROU1,ポリ・ヤシ,ポリ・ヤシ,ヤシ,#005baa,4-2-3-1,堅守速攻,40,60,60,70
ROU,ROU1,ディナモ・ブカレスト,ディナモB,ブカレスト,#d71920,4-4-2,ハイプレス,38,100,100,29
ROU,ROU1,FC Uクラヨーヴァ1948,FCUクラヨーヴァ,クラヨーヴァ,#005baa,4-3-3,バランス,41,80,80,60
ROU,ROU1,ボトシャニ,ボトシャニ,ボトシャニ,#d71920,4-2-3-1,堅守速攻,38,60,80,70
RUS,RUS1,ゼニト・サンクトペテルブルク,ゼニト,サンクトペテルブルク,#6bb6ff,4-3-3,ポゼッション,79,200,120,141
RUS,RUS1,スパルタク・モスクワ,スパルタク,モスクワ,#d71920,4-2-3-1,ハイプレス,55,120,120,140
RUS,RUS1,クラスノダール,クラスノダール,クラスノダール,#00843d,4-3-3,バランス,76,160,160,162
RUS,RUS1,CSKAモスクワ,CSKA,モスクワ,#d71920,4-2-3-1,堅守速攻,48,100,120,90
RUS,RUS1,ロコモティフ・モスクワ,ロコモティフ,モスクワ,#00843d,4-4-2,バランス,58,100,120,140
RUS,RUS1,ディナモ・モスクワ,ディナモM,モスクワ,#005baa,4-3-3,ハイプレス,65,140,160,145
RUS,RUS1,ロストフ,ロストフ,ロストフ・ナ・ドヌ,#f4c542,4-2-3-1,バランス,54,120,100,113
RUS,RUS1,ルビン・カザン,ルビン,カザン,#7a003c,4-4-2,堅守速攻,40,60,100,100
